FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
251231;0200;41;;;
251231;0300;36;;;
251231;0400;44;;;
251231;0500;55;;;
251231;0600;75;;;
251231;0700;66;;;
251231;0800;101;;;
251231;0900;77;;;
251231;1000;85;;;
251231;1100;89;;;
251231;1200;64;;;
251231;1300;76;;;
251231;1400;80;;;
251231;1500;86;;;
251231;1600;110;;;
251231;1700;81;;;
251231;1800;54;;;
251231;1900;45;;;
251231;2000;55;;;
251231;2100;55;;;
251231;2200;53;;;
251231;2300;93;;;
260101;0000;92;;;
260101;0100;76;;;
260101;0200;68;;;
260101;0300;52;;;
260101;0400;53;;;
260101;0500;46;;;
260101;0600;47;;;
260101;0700;60;;;
260101;0800;65;;;
260101;0900;65;;;
260101;1000;76;;;
260101;1100;70;;;
260101;1200;63;;;
260101;1300;69;;;
260101;1400;57;;;
260101;1500;53;;;
260101;1600;51;;;
260101;1700;40;;;
260101;1800;44;;;
260101;1900;38;;;
260101;2000;41;;;
260101;2100;42;;;
260101;2200;38;;;
260101;2300;48;;;
260102;0000;46;;;
260102;0100;41;;;
260102;0200;42;;;
260102;0300;41;;;
260102;0400;53;;;
260102;0500;46;;;
260102;0600;70;;;
260102;0700;52;;;
260102;0800;66;;;
260102;0900;78;;;
260102;1000;77;;;
260102;1100;70;;;
260102;1200;71;;;
260102;1300;64;;;
260102;1400;58;;;
260102;1500;70;;;
260102;1600;65;;;
260102;1700;53;;;
260102;1800;50;;;
260102;1900;39;;;
260102;2000;46;;;
260102;2100;40;;;
260102;2200;36;;;
260102;2300;36;;;
260103;0000;61;;;
260103;0100;48;;;
260103;0200;50;;;
260103;0300;59;;;
260103;0400;57;;;
260103;0500;79;;;
260103;0600;60;;;
260103;0700;86;;;
260103;0800;80;;;
260103;0900;59;;;
260103;1000;61;;;
260103;1100;64;;;
260103;1200;54;;;
260103;1300;58;;;
260103;1400;51;;;
260103;1500;60;;;
260103;1600;55;;;
260103;1700;51;;;
260103;1800;40;;;
260103;1900;35;;;
260103;2000;40;;;
260103;2100;45;;;
260103;2200;37;;;
260103;2300;41;;;
260104;0000;44;;;
260104;0100;33;;;
260104;0200;45;;;
260104;0300;27;;;
260104;0400;37;;;
260104;0500;51;;;
260104;0600;55;;;
260104;0700;26;;;
260104;0800;26;;;
260104;0900;27;;;
260104;1000;48;;;
260104;1100;43;;;
260104;1200;45;;;
260104;1300;39;;;
260104;1400;37;;;
260104;1500;34;;;
260104;1600;36;;;
260104;1700;38;;;
260104;1800;40;;;
260104;1900;34;;;
260104;2000;31;;;
260104;2100;28;;;
260104;2200;30;;;
260104;2300;29;;;
260105;0000;33;;;
260105;0100;44;;;
260105;0200;37;;;
260105;0300;77;;;
260105;0400;42;;;
260105;0500;36;;;
260105;0600;47;;;
260105;0700;59;;;
260105;0800;41;;;
260105;0900;28;;;
260105;1000;30;;;
260105;1100;27;;;
260105;1200;25;;;
260105;1300;31;;;
260105;1400;36;;;
260105;1500;37;;;
260105;1600;47;;;
260105;1700;39;;;
260105;1800;41;;;
260105;1900;44;;;
260105;2000;34;;;
260105;2100;36;;;
260105;2200;28;;;
260105;2300;23;;;
260106;0000;24;;;
260106;0100;23;;;
260106;0200;25;;;
260106;0300;30;;;
260106;0400;26;;;
260106;0500;28;;;
260106;0600;44;;;
260106;0700;46;;;
260106;0800;47;;;
260106;0900;57;;;
260106;1000;57;;;
260106;1100;68;;;
260106;1200;63;;;
260106;1300;69;;;
260106;1400;59;;;
260106;1500;48;;;
260106;1600;40;;;
260106;1700;52;;;
260106;1800;52;;;
260106;1900;46;;;
260106;2000;46;;;
260106;2100;45;;;
260106;2200;40;;;
260106;2300;36;;;
260107;0000;42;;;
260107;0100;37;;;
260107;0200;31;;;
260107;0300;42;;;
260107;0400;44;;;
260107;0500;51;;;
260107;0600;60;;;
260107;0700;61;;;
260107;0800;67;;;
260107;0900;82;;;
260107;1000;79;;;
260107;1100;72;;;
260107;1200;65;;;
260107;1300;67;;;
260107;1400;79;;;
260107;1500;102;;;
260107;1600;105;;;
260107;1700;78;;;
260107;1800;53;;;
260107;1900;51;;;
260107;2000;51;;;
260107;2100;44;;;
260107;2200;42;;;
260107;2300;40;;;
260108;0000;36;;;
260108;0100;33;;;
260108;0200;31;;;
260108;0300;31;;;
260108;0400;40;;;
260108;0500;41;;;
260108;0600;54;;;
260108;0700;68;;;
260108;0800;58;;;
260108;0900;72;;;
260108;1000;85;;;
260108;1100;71;;;
260108;1200;101;;;
260108;1300;82;;;
260108;1400;81;;;
260108;1500;;;;
260108;1600;;;;
260108;1700;;;;
260108;1800;74;;;
260108;1900;89;;;
260108;2000;32;;;
260108;2100;27;;;
260108;2200;62;;;
260108;2300;51;;;
260109;0000;65;;;
260109;0100;66;;;
260109;0200;56;;;
260109;0300;50;;;
260109;0400;51;;;
260109;0500;54;;;
260109;0600;69;;;
260109;0700;54;;;
260109;0800;74;;;
260109;0900;83;;;
260109;1000;70;;;
260109;1100;52;;;
260109;1200;53;;;
260109;1300;50;;;
260109;1400;63;;;
260109;1500;47;;;
260109;1600;42;;;
260109;1700;69;;;
260109;1800;67;;;
260109;1900;64;;;
260109;2000;77;;;
260109;2100;59;;;
260109;2200;57;;;
260109;2300;63;;;
260110;0000;44;;;
260110;0100;64;;;
260110;0200;45;;;
260110;0300;58;;;
260110;0400;39;;;
260110;0500;43;;;
260110;0600;53;;;
260110;0700;49;;;
260110;0800;61;;;
260110;0900;69;;;
260110;1000;66;;;
260110;1100;70;;;
260110;1200;69;;;
260110;1300;61;;;
260110;1400;53;;;
260110;1500;49;;;
260110;1600;64;;;
260110;1700;74;;;
260110;1800;60;;;
260110;1900;62;;;
260110;2000;48;;;
260110;2100;52;;;
260110;2200;46;;;
260110;2300;48;;;
260111;0000;47;;;
260111;0100;56;;;
260111;0200;51;;;
260111;0300;57;;;
260111;0400;53;;;
260111;0500;46;;;
260111;0600;42;;;
260111;0700;50;;;
260111;0800;58;;;
260111;0900;57;;;
260111;1000;72;;;
260111;1100;56;;;
260111;1200;68;;;
260111;1300;51;;;
260111;1400;47;;;
260111;1500;59;;;
260111;1600;74;;;
260111;1700;75;;;
260111;1800;65;;;
260111;1900;44;;;
260111;2000;55;;;
260111;2100;53;;;
260111;2200;45;;;
260111;2300;39;;;
260112;0000;51;;;
260112;0100;45;;;
260112;0200;37;;;
260112;0300;40;;;
260112;0400;48;;;
260112;0500;59;;;
260112;0600;79;;;
260112;0700;79;;;
260112;0800;60;;;
260112;0900;67;;;
260112;1000;71;;;
260112;1100;82;;;
260112;1200;85;;;
260112;1300;66;;;
260112;1400;56;;;
260112;1500;58;;;
260112;1600;86;;;
260112;1700;68;;;
260112;1800;65;;;
260112;1900;59;;;
260112;2000;61;;;
260112;2100;53;;;
260112;2200;38;;;
260112;2300;41;;;
260113;0000;49;;;
260113;0100;37;;;
260113;0200;32;;;
260113;0300;35;;;
260113;0400;31;;;
260113;0500;42;;;
260113;0600;69;;;
260113;0700;54;;;
260113;0800;73;;;
260113;0900;93;;;
260113;1000;67;;;
260113;1100;69;;;
260113;1200;69;;;
260113;1300;57;;;
260113;1400;66;;;
260113;1500;48;;;
260113;1600;49;;;
260113;1700;72;;;
260113;1800;55;;;
260113;1900;59;;;
260113;2000;54;;;
260113;2100;43;;;
260113;2200;40;;;
260113;2300;35;;;
260114;0000;35;;;
260114;0100;30;;;
260114;0200;32;;;
260114;0300;31;;;
260114;0400;31;;;
260114;0500;40;;;
260114;0600;45;;;
260114;0700;51;;;
260114;0800;95;;;
260114;0900;88;;;
260114;1000;82;;;
260114;1100;88;;;
260114;1200;89;;;
260114;1300;;;;
260114;1400;74;;;
260114;1500;77;;;
260114;1600;59;;;
260114;1700;62;;;
260114;1800;52;;;
260114;1900;50;;;
260114;2000;44;;;
260114;2100;38;;;
260114;2200;34;;;
260114;2300;;;;
260115;0000;;;;
260115;0100;;;;
260115;0200;;;;
260115;0300;;;;
260115;0400;;;;
260115;0500;;;;
260115;0600;;;;
260115;0700;43;;;
260115;0800;56;;;
260115;0900;52;;;
260115;1000;71;;;
260115;1100;99;;;
260115;1200;85;;;
260115;1300;73;;;
260115;1400;48;;;
260115;1500;49;;;
260115;1600;63;;;
260115;1700;55;;;
260115;1800;69;;;
260115;1900;66;;;
260115;2000;72;;;
260115;2100;72;;;
260115;2200;75;;;
260115;2300;74;;;
260116;0000;62;;;
260116;0100;48;;;
260116;0200;49;;;
260116;0300;46;;;
260116;0400;43;;;
260116;0500;53;;;
260116;0600;67;;;
260116;0700;65;;;
260116;0800;87;;;
260116;0900;82;;;
260116;1000;76;;;
260116;1100;86;;;
260116;1200;79;;;
260116;1300;70;;;
260116;1400;73;;;
260116;1500;68;;;
260116;1600;57;;;
260116;1700;68;;;
260116;1800;62;;;
260116;1900;88;;;
260116;2000;78;;;
260116;2100;55;;;
260116;2200;54;;;
260116;2300;48;;;
260117;0000;51;;;
260117;0100;40;;;
260117;0200;45;;;
260117;0300;38;;;
260117;0400;42;;;
260117;0500;41;;;
260117;0600;61;;;
260117;0700;54;;;
260117;0800;49;;;
260117;0900;62;;;
260117;1000;64;;;
260117;1100;65;;;
260117;1200;44;;;
260117;1300;61;;;
260117;1400;55;;;
260117;1500;57;;;
260117;1600;61;;;
260117;1700;67;;;
260117;1800;71;;;
260117;1900;81;;;
260117;2000;82;;;
260117;2100;62;;;
260117;2200;41;;;
260117;2300;46;;;
260118;0000;62;;;
260118;0100;45;;;
260118;0200;45;;;
260118;0300;55;;;
260118;0400;41;;;
260118;0500;48;;;
260118;0600;43;;;
260118;0700;49;;;
260118;0800;53;;;
260118;0900;56;;;
260118;1000;70;;;
260118;1100;52;;;
260118;1200;58;;;
260118;1300;54;;;
260118;1400;60;;;
260118;1500;54;;;
260118;1600;71;;;
260118;1700;70;;;
260118;1800;71;;;
260118;1900;69;;;
260118;2000;77;;;
260118;2100;97;;;
260118;2200;80;;;
260118;2300;67;;;
260119;0000;67;;;
260119;0100;73;;;
260119;0200;75;;;
260119;0300;54;;;
260119;0400;49;;;
260119;0500;68;;;
260119;0600;104;;;
260119;0700;91;;;
260119;0800;112;;;
260119;0900;119;;;
260119;1000;125;;;
260119;1100;144;;;
260119;1200;108;;;
260119;1300;92;;;
260119;1400;94;;;
260119;1500;99;;;
260119;1600;103;;;
260119;1700;158;;;
260119;1800;84;;;
260119;1900;83;;;
260119;2000;77;;;
260119;2100;79;;;
260119;2200;69;;;
260119;2300;84;;;
260120;0000;108;;;
260120;0100;99;;;
260120;0200;88;;;
260120;0300;117;;;
260120;0400;107;;;
260120;0500;68;;;
260120;0600;110;;;
260120;0700;108;;;
260120;0800;136;;;
260120;0900;144;;;
260120;1000;133;;;
260120;1100;107;;;
260120;1200;114;;;
260120;1300;99;;;
260120;1400;102;;;
260120;1500;86;;;
260120;1600;87;;;
260120;1700;76;;;
260120;1800;81;;;
260120;1900;82;;;
260120;2000;73;;;
260120;2100;72;;;
260120;2200;64;;;
260120;2300;61;;;
260121;0000;67;;;
260121;0100;83;;;
260121;0200;88;;;
260121;0300;79;;;
260121;0400;67;;;
260121;0500;83;;;
260121;0600;104;;;
260121;0700;120;;;
260121;0800;96;;;
260121;0900;90;;;
260121;1000;94;;;
260121;1100;96;;;
260121;1200;85;;;
260121;1300;78;;;
260121;1400;73;;;
260121;1500;65;;;
260121;1600;67;;;
260121;1700;54;;;
260121;1800;59;;;
260121;1900;52;;;
260121;2000;54;;;
260121;2100;54;;;
260121;2200;43;;;
260121;2300;53;;;
260122;0000;50;;;
260122;0100;51;;;
260122;0200;48;;;
260122;0300;35;;;
260122;0400;48;;;
260122;0500;;;;
260122;0600;58;;;
260122;0700;66;;;
260122;0800;79;;;
260122;0900;86;;;
260122;1000;94;;;
260122;1100;99;;;
260122;1200;107;;;
260122;1300;93;;;
260122;1400;85;;;
260122;1500;82;;;
260122;1600;82;;;
260122;1700;76;;;
260122;1800;73;;;
260122;1900;68;;;
260122;2000;58;;;
260122;2100;58;;;
260122;2200;48;;;
260122;2300;54;;;
260123;0000;57;;;
260123;0100;40;;;
260123;0200;47;;;
260123;0300;47;;;
260123;0400;39;;;
260123;0500;48;;;
260123;0600;55;;;
260123;0700;54;;;
260123;0800;61;;;
260123;0900;82;;;
260123;1000;102;;;
260123;1100;75;;;
260123;1200;87;;;
260123;1300;82;;;
260123;1400;79;;;
260123;1500;77;;;
260123;1600;64;;;
260123;1700;64;;;
260123;1800;65;;;
260123;1900;54;;;
260123;2000;59;;;
260123;2100;56;;;
260123;2200;52;;;
260123;2300;51;;;
260124;0000;57;;;
260124;0100;51;;;
260124;0200;49;;;
260124;0300;46;;;
260124;0400;38;;;
260124;0500;43;;;
260124;0600;61;;;
260124;0700;61;;;
260124;0800;64;;;
260124;0900;60;;;
260124;1000;66;;;
260124;1100;67;;;
260124;1200;72;;;
260124;1300;76;;;
260124;1400;70;;;
260124;1500;55;;;
260124;1600;64;;;
260124;1700;57;;;
260124;1800;56;;;
260124;1900;51;;;
260124;2000;51;;;
260124;2100;46;;;
260124;2200;51;;;
260124;2300;58;;;
260125;0000;42;;;
260125;0100;40;;;
260125;0200;32;;;
260125;0300;45;;;
260125;0400;39;;;
260125;0500;37;;;
260125;0600;27;;;
260125;0700;39;;;
260125;0800;41;;;
260125;0900;33;;;
260125;1000;27;;;
260125;1100;43;;;
260125;1200;43;;;
260125;1300;56;;;
260125;1400;50;;;
260125;1500;44;;;
260125;1600;57;;;
260125;1700;50;;;
260125;1800;37;;;
260125;1900;35;;;
260125;2000;25;;;
260125;2100;;;;
260125;2200;;;;
260125;2300;;;;
260126;0000;13;;;
260126;0100;15;;;
260126;0200;19;;;
260126;0300;17;;;
260126;0400;21;;;
260126;0500;28;;;
260126;0600;34;;;
260126;0700;37;;;
260126;0800;49;;;
260126;0900;40;;;
260126;1000;43;;;
260126;1100;48;;;
260126;1200;41;;;
260126;1300;37;;;
260126;1400;57;;;
260126;1500;46;;;
260126;1600;53;;;
260126;1700;62;;;
260126;1800;48;;;
260126;1900;37;;;
260126;2000;32;;;
260126;2100;29;;;
260126;2200;17;;;
260126;2300;18;;;
260127;0000;13;;;
260127;0100;12;;;
260127;0200;16;;;
260127;0300;16;;;
260127;0400;18;;;
260127;0500;27;;;
260127;0600;34;;;
260127;0700;30;;;
260127;0800;29;;;
260127;0900;42;;;
260127;1000;48;;;
260127;1100;58;;;
260127;1200;77;;;
260127;1300;64;;;
260127;1400;51;;;
260127;1500;57;;;
260127;1600;58;;;
260127;1700;49;;;
260127;1800;50;;;
260127;1900;48;;;
260127;2000;45;;;
260127;2100;38;;;
260127;2200;29;;;
260127;2300;35;;;
260128;0000;24;;;
260128;0100;34;;;
260128;0200;38;;;
260128;0300;30;;;
260128;0400;26;;;
260128;0500;43;;;
260128;0600;42;;;
260128;0700;47;;;
260128;0800;50;;;
260128;0900;69;;;
260128;1000;64;;;
260128;1100;69;;;
260128;1200;49;;;
260128;1300;57;;;
260128;1400;56;;;
260128;1500;58;;;
260128;1600;63;;;
260128;1700;65;;;
260128;1800;65;;;
260128;1900;93;;;
260128;2000;71;;;
260128;2100;54;;;
260128;2200;50;;;
260128;2300;44;;;
260129;0000;52;;;
260129;0100;71;;;
260129;0200;55;;;
260129;0300;44;;;
260129;0400;53;;;
260129;0500;71;;;
260129;0600;69;;;
260129;0700;65;;;
260129;0800;95;;;
260129;0900;81;;;
260129;1000;72;;;
260129;1100;63;;;
260129;1200;59;;;
260129;1300;71;;;
260129;1400;64;;;
260129;1500;68;;;
260129;1600;65;;;
260129;1700;57;;;
260129;1800;50;;;
260129;1900;45;;;
260129;2000;40;;;
260129;2100;38;;;
260129;2200;33;;;
260129;2300;33;;;
260130;0000;38;;;
260130;0100;20;;;
260130;0200;24;;;
260130;0300;21;;;
260130;0400;17;;;
260130;0500;13;;;
260130;0600;15;;;
260130;0700;43;;;
260130;0800;64;;;
260130;0900;55;;;
260130;1000;70;;;
260130;1100;84;;;
260130;1200;71;;;
260130;1300;69;;;
260130;1400;48;;;
260130;1500;60;;;
260130;1600;57;;;
260130;1700;54;;;
260130;1800;51;;;
260130;1900;48;;;
260130;2000;37;;;
260130;2100;30;;;
260130;2200;25;;;
260130;2300;36;;;
260131;0000;47;;;
260131;0100;52;;;
260131;0200;22;;;
260131;0300;20;;;
260131;0400;20;;;
260131;0500;13;;;
260131;0600;20;;;
260131;0700;29;;;
260131;0800;32;;;
260131;0900;46;;;
260131;1000;46;;;
260131;1100;66;;;
260131;1200;57;;;
260131;1300;44;;;
260131;1400;42;;;
260131;1500;37;;;
260131;1600;35;;;
260131;1700;38;;;
260131;1800;53;;;
260131;1900;48;;;
260131;2000;28;;;
260131;2100;27;;;
260131;2200;41;;;
260131;2300;47;;;
260201;0000;25;;;
260201;0100;29;;;
260201;0200;27;;;
260201;0300;28;;;
260201;0400;53;;;
260201;0500;42;;;
260201;0600;33;;;
260201;0700;32;;;
260201;0800;41;;;
260201;0900;35;;;
260201;1000;41;;;
260201;1100;42;;;
260201;1200;39;;;
260201;1300;43;;;
260201;1400;34;;;
260201;1500;32;;;
260201;1600;35;;;
260201;1700;33;;;
260201;1800;31;;;
260201;1900;32;;;
260201;2000;30;;;
260201;2100;30;;;
260201;2200;28;;;
260201;2300;30;;;
260202;0000;27;;;
260202;0100;22;;;
260202;0200;11;;;
260202;0300;13;;;
260202;0400;17;;;
260202;0500;28;;;
260202;0600;29;;;
260202;0700;34;;;
260202;0800;39;;;
260202;0900;52;;;
260202;1000;59;;;
260202;1100;84;;;
260202;1200;63;;;
260202;1300;60;;;
260202;1400;54;;;
260202;1500;52;;;
260202;1600;52;;;
260202;1700;40;;;
260202;1800;39;;;
260202;1900;30;;;
260202;2000;36;;;
260202;2100;30;;;
260202;2200;30;;;
260202;2300;31;;;
260203;0000;35;;;
260203;0100;22;;;
260203;0200;19;;;
260203;0300;18;;;
260203;0400;20;;;
260203;0500;19;;;
260203;0600;28;;;
260203;0700;24;;;
260203;0800;32;;;
260203;0900;45;;;
260203;1000;50;;;
260203;1100;64;;;
260203;1200;60;;;
260203;1300;46;;;
260203;1400;40;;;
260203;1500;37;;;
260203;1600;42;;;
260203;1700;47;;;
260203;1800;43;;;
260203;1900;38;;;
260203;2000;33;;;
260203;2100;28;;;
260203;2200;26;;;
260203;2300;23;;;
260204;0000;21;;;
260204;0100;18;;;
260204;0200;16;;;
260204;0300;42;;;
260204;0400;31;;;
260204;0500;27;;;
260204;0600;60;;;
260204;0700;36;;;
260204;0800;87;;;
260204;0900;62;;;
260204;1000;59;;;
260204;1100;65;;;
260204;1200;69;;;
260204;1300;46;;;
260204;1400;44;;;
260204;1500;36;;;
260204;1600;37;;;
260204;1700;39;;;
260204;1800;37;;;
260204;1900;42;;;
260204;2000;35;;;
260204;2100;30;;;
260204;2200;26;;;
260204;2300;27;;;
260205;0000;24;;;
260205;0100;20;;;
260205;0200;20;;;
260205;0300;19;;;
260205;0400;27;;;
260205;0500;32;;;
260205;0600;31;;;
260205;0700;34;;;
260205;0800;36;;;
260205;0900;61;;;
260205;1000;57;;;
260205;1100;50;;;
260205;1200;47;;;
260205;1300;52;;;
260205;1400;49;;;
260205;1500;43;;;
260205;1600;48;;;
260205;1700;41;;;
260205;1800;46;;;
260205;1900;50;;;
260205;2000;44;;;
260205;2100;47;;;
260205;2200;39;;;
260205;2300;30;;;
260206;0000;43;;;
260206;0100;34;;;
260206;0200;25;;;
260206;0300;30;;;
260206;0400;30;;;
260206;0500;37;;;
260206;0600;61;;;
260206;0700;129;;;
260206;0800;60;;;
260206;0900;68;;;
260206;1000;61;;;
260206;1100;54;;;
260206;1200;53;;;
260206;1300;64;;;
260206;1400;57;;;
260206;1500;39;;;
260206;1600;41;;;
260206;1700;41;;;
260206;1800;41;;;
260206;1900;50;;;
260206;2000;56;;;
260206;2100;56;;;
260206;2200;63;;;
260206;2300;64;;;
260207;0000;60;;;
260207;0100;44;;;
260207;0200;41;;;
260207;0300;41;;;
260207;0400;33;;;
260207;0500;37;;;
260207;0600;43;;;
260207;0700;49;;;
260207;0800;50;;;
260207;0900;53;;;
260207;1000;52;;;
260207;1100;60;;;
260207;1200;44;;;
260207;1300;49;;;
260207;1400;41;;;
260207;1500;55;;;
260207;1600;57;;;
260207;1700;54;;;
260207;1800;42;;;
260207;1900;52;;;
260207;2000;46;;;
260207;2100;46;;;
260207;2200;42;;;
260207;2300;35;;;
260208;0000;38;;;
260208;0100;50;;;
260208;0200;49;;;
260208;0300;33;;;
260208;0400;37;;;
260208;0500;45;;;
260208;0600;42;;;
260208;0700;59;;;
260208;0800;51;;;
260208;0900;52;;;
260208;1000;44;;;
260208;1100;50;;;
260208;1200;39;;;
260208;1300;37;;;
260208;1400;29;;;
260208;1500;35;;;
260208;1600;42;;;
260208;1700;41;;;
260208;1800;34;;;
260208;1900;33;;;
260208;2000;34;;;
260208;2100;45;;;
260208;2200;18;;;
260208;2300;22;;;
260209;0000;31;;;
260209;0100;28;;;
260209;0200;24;;;
260209;0300;40;;;
260209;0400;24;;;
260209;0500;28;;;
260209;0600;45;;;
260209;0700;37;;;
260209;0800;35;;;
260209;0900;49;;;
260209;1000;59;;;
260209;1100;58;;;
260209;1200;60;;;
260209;1300;51;;;
260209;1400;53;;;
260209;1500;51;;;
260209;1600;42;;;
260209;1700;49;;;
260209;1800;45;;;
260209;1900;53;;;
260209;2000;42;;;
260209;2100;44;;;
260209;2200;43;;;
260209;2300;39;;;
260210;0000;55;;;
260210;0100;38;;;
260210;0200;37;;;
260210;0300;31;;;
260210;0400;71;;;
260210;0500;68;;;
260210;0600;53;;;
260210;0700;64;;;
260210;0800;65;;;
260210;0900;66;;;
260210;1000;58;;;
260210;1100;62;;;
260210;1200;53;;;
260210;1300;31;;;
260210;1400;34;;;
260210;1500;49;;;
260210;1600;73;;;
260210;1700;47;;;
260210;1800;56;;;
260210;1900;67;;;
260210;2000;55;;;
260210;2100;50;;;
260210;2200;37;;;
260210;2300;42;;;
260211;0000;37;;;
260211;0100;31;;;
260211;0200;32;;;
260211;0300;32;;;
260211;0400;29;;;
260211;0500;46;;;
260211;0600;48;;;
260211;0700;53;;;
260211;0800;60;;;
260211;0900;71;;;
260211;1000;67;;;
260211;1100;76;;;
260211;1200;69;;;
260211;1300;65;;;
260211;1400;52;;;
260211;1500;68;;;
260211;1600;56;;;
260211;1700;51;;;
260211;1800;57;;;
260211;1900;66;;;
260211;2000;65;;;
260211;2100;65;;;
260211;2200;65;;;
260211;2300;60;;;
260212;0000;50;;;
260212;0100;82;;;
260212;0200;78;;;
260212;0300;28;;;
260212;0400;39;;;
260212;0500;42;;;
260212;0600;54;;;
260212;0700;91;;;
260212;0800;62;;;
260212;0900;73;;;
260212;1000;72;;;
260212;1100;71;;;
260212;1200;76;;;
260212;1300;83;;;
260212;1400;78;;;
260212;1500;44;;;
260212;1600;41;;;
260212;1700;38;;;
260212;1800;45;;;
260212;1900;52;;;
260212;2000;72;;;
260212;2100;62;;;
260212;2200;67;;;
260212;2300;60;;;
260213;0000;42;;;
260213;0100;52;;;
260213;0200;27;;;
260213;0300;33;;;
260213;0400;30;;;
260213;0500;41;;;
260213;0600;61;;;
260213;0700;58;;;
260213;0800;55;;;
260213;0900;119;;;
260213;1000;86;;;
260213;1100;66;;;
260213;1200;67;;;
260213;1300;61;;;
260213;1400;61;;;
260213;1500;70;;;
260213;1600;62;;;
260213;1700;63;;;
260213;1800;68;;;
260213;1900;57;;;
260213;2000;63;;;
260213;2100;74;;;
260213;2200;84;;;
260213;2300;57;;;
260214;0000;54;;;
260214;0100;49;;;
260214;0200;38;;;
260214;0300;43;;;
260214;0400;40;;;
260214;0500;48;;;
260214;0600;54;;;
260214;0700;84;;;
260214;0800;47;;;
260214;0900;54;;;
260214;1000;84;;;
260214;1100;78;;;
260214;1200;48;;;
260214;1300;54;;;
260214;1400;43;;;
260214;1500;35;;;
260214;1600;32;;;
260214;1700;38;;;
260214;1800;55;;;
260214;1900;51;;;
260214;2000;45;;;
260214;2100;37;;;
260214;2200;25;;;
260214;2300;38;;;
260215;0000;30;;;
260215;0100;22;;;
260215;0200;29;;;
260215;0300;39;;;
260215;0400;26;;;
260215;0500;32;;;
260215;0600;56;;;
260215;0700;33;;;
260215;0800;27;;;
260215;0900;38;;;
260215;1000;41;;;
260215;1100;40;;;
260215;1200;46;;;
260215;1300;37;;;
260215;1400;39;;;
260215;1500;36;;;
260215;1600;46;;;
260215;1700;48;;;
260215;1800;45;;;
260215;1900;44;;;
260215;2000;29;;;
260215;2100;26;;;
260215;2200;33;;;
260215;2300;28;;;
260216;0000;73;;;
260216;0100;32;;;
260216;0200;27;;;
260216;0300;30;;;
260216;0400;31;;;
260216;0500;36;;;
260216;0600;50;;;
260216;0700;47;;;
260216;0800;43;;;
260216;0900;89;;;
260216;1000;82;;;
260216;1100;75;;;
260216;1200;67;;;
260216;1300;60;;;
260216;1400;73;;;
260216;1500;61;;;
260216;1600;49;;;
260216;1700;60;;;
260216;1800;71;;;
260216;1900;68;;;
260216;2000;77;;;
260216;2100;88;;;
260216;2200;52;;;
260216;2300;40;;;
260217;0000;36;;;
260217;0100;32;;;
260217;0200;18;;;
260217;0300;21;;;
260217;0400;26;;;
260217;0500;44;;;
260217;0600;63;;;
260217;0700;94;;;
260217;0800;76;;;
260217;0900;75;;;
260217;1000;51;;;
260217;1100;58;;;
260217;1200;51;;;
260217;1300;53;;;
260217;1400;72;;;
260217;1500;47;;;
260217;1600;30;;;
260217;1700;40;;;
260217;1800;54;;;
260217;1900;56;;;
260217;2000;66;;;
260217;2100;70;;;
260217;2200;78;;;
260217;2300;51;;;
260218;0000;43;;;
260218;0100;36;;;
260218;0200;29;;;
260218;0300;33;;;
260218;0400;31;;;
260218;0500;41;;;
260218;0600;70;;;
260218;0700;62;;;
260218;0800;101;;;
260218;0900;69;;;
260218;1000;87;;;
260218;1100;72;;;
260218;1200;58;;;
260218;1300;45;;;
260218;1400;48;;;
260218;1500;41;;;
260218;1600;38;;;
260218;1700;50;;;
260218;1800;68;;;
260218;1900;74;;;
260218;2000;56;;;
260218;2100;52;;;
260218;2200;71;;;
260218;2300;58;;;
260219;0000;49;;;
260219;0100;47;;;
260219;0200;40;;;
260219;0300;45;;;
260219;0400;56;;;
260219;0500;51;;;
260219;0600;59;;;
260219;0700;74;;;
260219;0800;67;;;
260219;0900;73;;;
260219;1000;80;;;
260219;1100;80;;;
260219;1200;81;;;
260219;1300;68;;;
260219;1400;64;;;
260219;1500;72;;;
260219;1600;62;;;
260219;1700;58;;;
260219;1800;91;;;
260219;1900;69;;;
260219;2000;58;;;
260219;2100;53;;;
260219;2200;51;;;
260219;2300;72;;;
260220;0000;71;;;
260220;0100;64;;;
260220;0200;50;;;
260220;0300;77;;;
260220;0400;69;;;
260220;0500;50;;;
260220;0600;72;;;
260220;0700;123;;;
260220;0800;93;;;
260220;0900;68;;;
260220;1000;45;;;
260220;1100;90;;;
260220;1200;78;;;
260220;1300;71;;;
260220;1400;87;;;
260220;1500;65;;;
260220;1600;106;;;
260220;1700;65;;;
260220;1800;68;;;
260220;1900;64;;;
260220;2000;62;;;
260220;2100;60;;;
260220;2200;66;;;
260220;2300;67;;;
260221;0000;84;;;
260221;0100;75;;;
260221;0200;53;;;
260221;0300;48;;;
260221;0400;52;;;
260221;0500;54;;;
260221;0600;71;;;
260221;0700;73;;;
260221;0800;72;;;
260221;0900;76;;;
260221;1000;91;;;
260221;1100;73;;;
260221;1200;70;;;
260221;1300;58;;;
260221;1400;56;;;
260221;1500;65;;;
260221;1600;51;;;
260221;1700;70;;;
260221;1800;56;;;
260221;1900;57;;;
260221;2000;57;;;
260221;2100;55;;;
260221;2200;57;;;
260221;2300;64;;;
